,Ticker,Name,Exchange,Category Name,Country,ratio,earnings,dividends
4550,SWARAJENG.NS,Swaraj Engines Limited,NSI,Auto Parts,India,2.8548908807482465,8717372000.0,True
4619,FPH.NZ,Fisher & Paykel Healthcare Corporation Limited,NZE,Medical Appliances & Equipment,New Zealand,4.111413969335604,1070400000.0,True
4620,FPH.AX,Fisher & Paykel Healthcare Corporation Limited,ASX,Medical Appliances & Equipment,Australia,4.111413969335604,1070400000.0,True
4626,EXXO34.SA,Exxon Mobil Corporation,SAO,Independent Oil & Gas,Brazil,2.2155640691926504,255583000000.0,True
4629,EVN.AX,Evolution Mining Limited,ASX,Gold,Australia,4.500774643482157,1509824000.0,True
4702,ALM.MC,"Almirall, S.A.",MCE,Biotechnology,Spain,2.1039883546150797,855339000.0,True
4707,AIA.AX,Auckland International Airport Limited,ASX,"Air Services, Other",Australia,3.2644320996922147,734900000.0,True
4713,ZOT.MC,"Zardoya Otis, S.A.",MCE,Diversified Machinery,Spain,2.479069474656054,803701000.0,True
4718,XONA.DE,Exxon Mobil Corporation,FRA,Major Integrated Oil & Gas,France,2.2155640691926504,255583000000.0,True
4719,XOM.MX,Exxon Mobil Corporation,MEX,Major Integrated Oil & Gas,Mexico,2.2155640691926504,255583000000.0,True
4724,WEGE3.SA,WEG S.A.,SAO,Diversified Machinery,Brazil,2.321463626931904,13347434000.0,True
4730,VIS.MC,"Viscofan, S.A.",MCE,Food - Major Diversified,Spain,3.608961459272293,849697000.0,True
4751,TMO,Thermo Fisher Scientific Inc.,NYQ,Medical Laboratories & Research,USA,2.033756009196684,19496000000.0,True
4756,FLIR,"FLIR Systems, Inc.",NMS,Scientific & Technical Instruments,USA,2.478099024727748,1887026000.0,True
4758,WDR,"Waddell & Reed Financial, Inc.",NYQ,Asset Management,USA,2.7683475759185536,1070315000.0,True
4766,UFPI,"Universal Forest Products, Inc.",NMS,"Lumber, Wood Production",USA,2.9259649840033943,4492184000.0,True
4776,FII,"Federated Investors, Inc.",NYQ,Asset Management,USA,2.248424759890585,1135677000.0,True
4891,OR.PA,L'Oréal S.A.,PAR,Personal Products,France,3.0457737176545843,29873600000.0,True
4911,SAN.PA,Sanofi,PAR,Drug Manufacturers - Major,France,2.10218542552398,37631000000.0,True
4936,WFT.TO,West Fraser Timber Co. Ltd.,TOR,Gold,Canada,2.127620783956244,4877000000.0,True
4958,FRES.L,Fresnillo PLC,LSE,Industrial Metals & Minerals,United Kingdom,3.1119901625257413,2119641000.0,True
4970,2354.TW,"Foxconn Technology Co., Ltd.",TAI,Computer Based Systems,Taiwan,2.9404182300058315,99802129000.0,True
4985,SNW.DE,Sanofi,FRA,Drug Manufacturers - Major,France,2.10218542552398,37631000000.0,True
4990,RI.PA,Pernod Ricard SA,PAR,Beverages - Wineries & Distillers,France,2.08874386059342,9182000000.0,True
4991,RCO.PA,Rémy Cointreau SA,PAR,Beverages - Wineries & Distillers,France,2.189904046725073,1125900000.0,True
4994,OFSS.NS,Oracle Financial Services Software Limited,NSI,Business Software & Services,India,5.131330325557807,49589030000.0,True
4998,MFI.TO,Maple Leaf Foods Inc.,TOR,Food - Major Diversified,Canada,2.246588435363277,3941545000.0,True
5009,GDS.PA,Ramsay Générale de Santé SA,PAR,Health Care Plans,France,2.1904570567554,3401100000.0,True
5017,FII.PA,Lisi S.A.,PAR,Aerospace/Defense - Major Diversified,France,2.0429012238529825,1758035000.0,True
5027,BB.PA,Société BIC SA,PAR,Personal Products,France,3.0508863665348818,1949400000.0,True
5033,TRI.PA,Trigano S.A.,PAR,"Recreational Goods, Other",France,2.232393540493305,2328155000.0,True
5035,TIFF34.SA,Tiffany & Co.,SAO,Jewelry Stores,Brazil,2.003218335488916,4424000000.0,True
5109,FXPO.L,Ferrexpo Plc,LSE,Steel & Iron,United Kingdom,3.304607914128722,1506724000.0,True
5157,F99.SI,"Fraser and Neave, Limited",SES,Real Estate Development,Singapore,3.4026343794521576,1902337000.0,True
5202,MRVL,Marvell Technology Group Ltd.,NMS,Semiconductor - Integrated Circuits,USA,4.535559987045024,2699161000.0,True
5210,GRMN,Garmin Ltd.,NMS,Scientific & Technical Instruments,USA,4.41259824704644,3347444000.0,True
5211,TROW,"T. Rowe Price Group, Inc.",NMS,Asset Management,USA,4.913290734824281,5372600000.0,True
5231,GGG,Graco Inc.,NYQ,Diversified Machinery,USA,2.0430106482740253,1653292000.0,True
5232,RDN,Radian Group Inc.,NYQ,Property & Casualty Insurance,USA,2.467146568874362,1526955000.0,True
5237,HCSG,"Healthcare Services Group, Inc.",NMS,Business Services,USA,2.7549668874172184,1840778000.0,True
5248,GPN,Global Payments Inc.,NYQ,Business Services,USA,2.675592614837876,4911892000.0,True
5255,MOV,"Movado Group, Inc.",NYQ,"Recreational Goods, Other",USA,2.641473200507527,700966000.0,True
5285,WTM,"White Mountains Insurance Group, Ltd.",NYQ,Property & Casualty Insurance,USA,5.519190799501178,893400000.0,True
5305,GGB,Gerdau S.A.,NYQ,Steel & Iron,USA,2.0235223039533072,11896772680.4124,True
5329,ROCK,"Gibraltar Industries, Inc.",NMS,Steel & Iron,USA,3.1706743621290494,1047439000.0,True
5404,GSH,Guangshen Railway Company Limited,NYQ,Railroads,USA,5.375452709026619,2869467149.0593,True
5406,YRI.TO,Yamana Gold Inc.,TOR,Gold,Canada,2.4564939771511414,1612200000.0,True
5420,CCL.L,Carnival plc,LSE,"Recreational Goods, Other",United Kingdom,2.2880211242573503,20825000000.0,True
5440,RIO.L,Rio Tinto plc,LSE,Industrial Metals & Minerals,United Kingdom,2.063016917293233,43165000000.0,True
5453,G13.SI,Genting Singapore PLC,SES,Resorts & Casinos,Singapore,7.756963388280122,2480340000.0,True
5457,WTB.L,Whitbread PLC,LSE,Restaurants,United Kingdom,4.643755140406533,2049100000.0,True
5465,SNR.L,Senior plc,LSE,Aerospace/Defense - Major Diversified,United Kingdom,2.1275438242998197,1110700000.0,True
5471,RIO1.DE,Rio Tinto plc,GER,Industrial Metals & Minerals,Germany,2.063016917293233,43165000000.0,True
5476,MGGT.L,Meggitt PLC,LSE,Aerospace/Defense - Major Diversified,United Kingdom,2.074198766997508,2080600000.0,True
5499,TEP.L,Telecom Plus PLC,LSE,Wireless Communications,United Kingdom,2.078379142332881,804438000.0,True
5500,TATE.L,Tate & Lyle plc,LSE,Food - Major Diversified,United Kingdom,2.141871165644172,2755000000.0,True
5514,PSON.L,Pearson plc,LSE,Publishing - Newspapers,United Kingdom,2.2993688007213704,3869000000.0,True
5526,KGF.L,Kingfisher plc,LSE,Home Improvement Stores,United Kingdom,2.991325157044571,11685000000.0,True
5534,HOC.L,Hochschild Mining PLC,LSE,Industrial Metals & Minerals,United Kingdom,2.4802614335959765,755676000.0,True
5541,CWK.L,Cranswick plc,LSE,Food - Major Diversified,United Kingdom,3.922950819672132,1437100000.0,True
5554,SXS.L,Spectris plc,LSE,Scientific & Technical Instruments,United Kingdom,3.0259083243906177,1632000000.0,True
5591,INF.L,Informa plc,LSE,Publishing - Newspapers,United Kingdom,2.195209335653598,2890300000.0,True
5623,GAIL.NS,GAIL (India) Limited,NSI,Gas Utilities,India,3.0597275616296207,761898900000.0,True
5628,BWY.L,Bellway p.l.c.,LSE,Residential Construction,United Kingdom,4.0156139831090245,3213243000.0,True
5645,TW.L,Taylor Wimpey plc,LSE,Residential Construction,United Kingdom,2.7703917790622987,4341300000.0,True
5670,SPI.L,Spire Healthcare Group Plc,LSE,Business Services,United Kingdom,2.500803271505769,980800000.0,True
5674,SN.L,Smith & Nephew plc,LSE,Medical Appliances & Equipment,United Kingdom,2.2364117364117364,4904000000.0,True
5708,QQ.L,QinetiQ Group plc,LSE,Aerospace/Defense - Major Diversified,United Kingdom,2.6627634660421546,911100000.0,True
5711,PSN.L,Persimmon plc,LSE,Residential Construction,United Kingdom,3.646872461413485,3649400000.0,True
5723,OV8.SI,Sheng Siong Group Ltd,SES,Grocery Stores,Singapore,2.4506313392672325,991284000.0,True
5748,MNDI.L,Mondi plc,LSE,Paper & Paper Products,United Kingdom,2.055354993983153,7268000000.0,True
5752,MGR.AX,Mirvac Group,ASX,REIT - Office,Australia,2.9274661508704063,2422000000.0,True
5770,HP,"Helmerich & Payne, Inc.",NYQ,Oil & Gas Drilling & Exploration,USA,3.1957207715023106,2798490000.0,True
5779,RHI,Robert Half International Inc.,NYQ,Staffing & Outsourcing Services,USA,2.265864109851304,5800271000.0,True
5790,HST,"Host Hotels & Resorts, Inc.",NYQ,REIT - Hotel/Motel,USA,2.467910148415564,5469000000.0,True
5800,HIMX,"Himax Technologies, Inc.",NMS,Semiconductor - Specialized,USA,2.1214429335355014,723605000.0,True
5801,HCLP,Hi-Crush Partners LP,NYQ,Industrial Metals & Minerals,USA,2.288315663646621,842840000.0,True
5859,MDC,"M.D.C. Holdings, Inc.",NYQ,Residential Construction,USA,2.105905154598664,3065216000.0,True
5860,LHO,LaSalle Hotel Properties,NYQ,REIT - Hotel/Motel,USA,2.84317292571863,1104815000.0,True
5894,PEB,Pebblebrook Hotel Trust,NYQ,REIT - Hotel/Motel,USA,2.1681900927540143,828678000.0,True
5906,XHR,"Xenia Hotels & Resorts, Inc.",NYQ,REIT - Hotel/Motel,USA,2.141101126323422,1149087000.0,True
5913,SHO,"Sunstone Hotel Investors, Inc.",NYQ,REIT - Hotel/Motel,USA,3.03420941889354,1159053000.0,True
5918,HLI,"Houlihan Lokey, Inc.",NYQ,Investment Brokerage - National,USA,2.676284347853888,1084385000.0,True
5947,0017.HK,NEW WORLD DEV,HKG,Real Estate Development,Hong Kong,2.208160831588572,76763600000.0,True
5953,2498.TW,HTC Corporation,TAI,Communication Equipment,Taiwan,2.9730625051585498,10014966000.0,True
5956,RCH.TO,Richelieu Hardware Ltd.,TOR,Home Furnishings & Fixtures,Canada,5.888632574729577,1041647000.0,True
5963,0941.HK,CHINA MOBILE,HKG,Wireless Communications,Hong Kong,3.121442434251492,745917000000.0,True
5978,0242.HK,SHUN TAK HOLD,HKG,Conglomerates,Hong Kong,2.626998482643044,15055465000.0,True
5980,0006.HK,POWER ASSETS,HKG,Diversified Utilities,Hong Kong,11.582002723109296,1348000000.0,True
5981,0004.HK,WHARF HOLDINGS,HKG,Property Management,Hong Kong,2.5263937418513693,16874000000.0,True
5982,0003.HK,HK & CHINA GAS,HKG,Gas Utilities,Hong Kong,2.158640857862045,40628100000.0,True
5999,0883.HK,CNOOC,HKG,Independent Oil & Gas,Hong Kong,2.4482027753994284,233199000000.0,True
6001,0762.HK,CHINA UNICOM,HKG,Wireless Communications,Hong Kong,2.3904368369360363,290515000000.0,True
6014,KHC.MX,The Kraft Heinz Company,MEX,Food - Major Diversified,Mexico,2.04120641435786,24977000000.0,True
6022,CEM.MI,Cementir Holding S.p.A.,MIL,General Building Materials,Italy,2.089476794953008,1227136000.0,True
6025,0900.HK,AEON CREDIT,HKG,Savings & Loans,Hong Kong,2.06709281523941,1089836000.0,True
6033,0303.HK,VTECH HOLDINGS,HKG,Communication Equipment,Hong Kong,2.264846843092311,2161900000.0,True
6036,0184.HK,KECK SENG INV,HKG,Real Estate Development,Hong Kong,2.7835660875414403,2022401000.0,True
6037,0144.HK,CHINA MER PORT,HKG,Shipping,Hong Kong,2.7131469753221227,8898000000.0,True
6039,0083.HK,SINO LAND,HKG,Real Estate Development,Hong Kong,5.226014511788018,8009912578.0,True
6040,0071.HK,MIRAMAR HOTEL,HKG,Lodging,Hong Kong,14.858904769707394,3061704000.0,True
6041,0045.HK,HK&S HOTELS,HKG,Lodging,Hong Kong,3.97997299729973,5874000000.0,True
6042,0020.HK,WHEELOCK,HKG,Real Estate Development,Hong Kong,2.9172319415592725,48519000000.0,True
6043,0016.HK,SHK PPT,HKG,Real Estate Development,Hong Kong,4.283957728566296,85302000000.0,True
6046,WWIB.OL,Wilh. Wilhelmsen Holding ASA,OSL,Air Delivery & Freight Services,Norway,2.7192402972749794,836000000.0,True
6051,TAH.AX,Tabcorp Holdings Limited,ASX,Gaming Activities,Australia,2.1828283491448643,5482200000.0,True
6053,SHL.AX,Sonic Healthcare Limited,ASX,Hospitals,Australia,2.229164130092248,6133671000.0,True
6056,QUB.AX,Qube Holdings Limited,ASX,Air Delivery & Freight Services,Australia,2.4545548547202984,1667100000.0,True
6075,HTG.L,Hunting plc,LSE,Oil & Gas Equipment & Services,United Kingdom,7.331091567511638,960000000.0,True
6089,HLMA.L,Halma plc,LSE,Security & Protection Services,United Kingdom,2.6291500664010625,1210900000.0,True
6091,HGTX3.SA,Cia. Hering,SAO,Textile - Apparel Clothing,Brazil,4.701312484430789,1549159000.0,True
6092,HFD.L,Halfords Group plc,LSE,"Specialty Retail, Other",United Kingdom,2.3107098381070985,1138600000.0,True
6125,0887.HK,Emperor Watch & Jewellery Limited,HKG,Jewelry Stores,Hong Kong,3.772122151124057,4110117000.0,True
6126,0882.HK,Tianjin Development Holdings Limited,HKG,Diversified Utilities,Hong Kong,3.333244066005074,5391500000.0,True
6129,0639.HK,Shougang Fushan Resources Group Limited,HKG,Industrial Metals & Minerals,Hong Kong,4.851057225310512,3869308000.0,True
6130,0450.HK,Hung Hing Printing Group Limited,HKG,Paper & Paper Products,Hong Kong,6.602203722253554,3083904000.0,True
6132,0308.HK,China Travel International Investment Hong Kong Limited,HKG,"Air Services, Other",Hong Kong,4.9084179860226556,4476996000.0,True
6134,0294.HK,Yangtzekiang Garment Limited,HKG,Textile - Apparel Clothing,Hong Kong,9.414400997471686,717614000.0,True
6138,0247.HK,Tsim Sha Tsui Properties Limited,HKG,Conglomerates,Hong Kong,5.034259610796629,9063371079.0,True
6144,0086.HK,SUN HUNG KAI CO,HKG,Real Estate Development,Hong Kong,2.2418540953384247,3453600000.0,True
6146,0028.HK,TIAN AN,HKG,Asset Management,Hong Kong,2.656168031311105,2221904000.0,True
6148,0019.HK,SWIRE PACIFIC A,HKG,Conglomerates,Hong Kong,3.944460827681117,84606000000.0,True
6149,0012.HK,HENDERSON LAND,HKG,Real Estate Development,Hong Kong,3.5058759202784717,24184000000.0,True
6153,WWI.OL,Wilh. Wilhelmsen Holding ASA,OSL,Air Delivery & Freight Services,Norway,2.7192402972749794,836000000.0,True
6169,SOL.AX,Washington H. Soul Pattinson and Company Limited,ASX,Conglomerates,Australia,4.303290499725427,1624509000.0,True
6196,MU,"Micron Technology, Inc.",NMS,Semiconductor- Memory Chips,USA,3.758803629094264,23406000000.0,True
6204,TXN,Texas Instruments Incorporated,NMS,Semiconductor - Broad Line,USA,2.1045069384747634,15784000000.0,True
6217,JNPR,"Juniper Networks, Inc.",NYQ,Networking & Communication Devices,USA,2.0623554547256666,4647500000.0,True
6219,SWKS,"Skyworks Solutions, Inc.",NMS,Semiconductor - Integrated Circuits,USA,6.7469677959012975,3376800000.0,True
6220,NOV,"National Oilwell Varco, Inc.",NYQ,Oil & Gas Equipment & Services,USA,3.3120294462104733,8453000000.0,True
6226,XLNX,"Xilinx, Inc.",NMS,Semiconductor - Integrated Circuits,USA,2.2496551067564137,3059040000.0,True
6234,INTU,Intuit Inc.,NMS,Application Software,USA,2.47947908445146,6784000000.0,True
6240,TER,"Teradyne, Inc.",NYQ,Semiconductor Equipment & Materials,USA,2.1326098667335955,2294965000.0,True
6247,NTES,"NetEase, Inc.",NMS,Internet Software & Services,USA,2.4459185303821966,9718734153.4009,True
6257,WSO,"Watsco, Inc.",NYQ,Electronics Wholesale,USA,2.657495720525736,4546653000.0,True
6262,MLM,"Martin Marietta Materials, Inc.",NYQ,General Building Materials,USA,2.119226907630522,4739100000.0,True
6266,INFY,Infosys Limited,NYQ,Technical & System Software,USA,4.295932678821879,11799000000.0,True
6285,SNA,Snap-on Incorporated,NYQ,Small Tools & Accessories,USA,2.3625291298421494,4070400000.0,True
6286,RYN,Rayonier Inc.,NYQ,"Lumber, Wood Production",USA,2.0133467978874253,711556000.0,True
6297,RES,"RPC, Inc.",NYQ,Oil & Gas Equipment & Services,USA,4.814477386107779,1595227000.0,True
6316,WGO,"Winnebago Industries, Inc.",NYQ,Recreational Vehicles,USA,2.339378287738417,1985674000.0,True
6324,WST,"West Pharmaceutical Services, Inc.",NYQ,Medical Instruments & Supplies,USA,3.0479041916167664,1839900000.0,True
6367,MMS,"MAXIMUS, Inc.",NYQ,Business Services,USA,3.505908342370567,2886815000.0,True
6383,LSTR,"Landstar System, Inc.",NMS,Trucking,USA,2.0215605982085463,4100000000.0,True
6395,PLD,"Prologis, Inc.",NYQ,REIT - Industrial,USA,2.3832932030263088,2804449000.0,True
6403,TYL,"Tyler Technologies, Inc.",NYQ,Technical & System Software,USA,3.842303541814609,935282000.0,True
6450,OXM,"Oxford Industries, Inc.",NYQ,Textile - Apparel Clothing,USA,2.0472035834071294,1122790000.0,True
6471,UFI,"Unifi, Inc.",NYQ,Textile Industrial,USA,2.9710645941416716,708804000.0,True
6479,RMD,ResMed Inc.,NYQ,Medical Appliances & Equipment,USA,2.0180320306324417,2606572000.0,True
6486,NVR,"NVR, Inc.",NYQ,Residential Construction,USA,2.3324006480173805,7163674000.0,True
6496,WMK,"Weis Markets, Inc.",NYQ,Grocery Stores,USA,2.7164653373691063,3543299000.0,True
6507,SCHN,"Schnitzer Steel Industries, Inc.",NMS,Steel & Iron,USA,2.502783635414915,2132781000.0,True
6509,ROP,"Roper Technologies, Inc.",NYQ,Diversified Machinery,USA,2.0302889095992542,5191200000.0,True
6525,KNX,"Knight Transportation, Inc.",NYQ,Trucking,USA,3.1663843133116703,4843950000.0,True
6542,PSMT,"PriceSmart, Inc.",NMS,"Discount, Variety Stores",USA,2.597705686690979,3223918000.0,True
6553,LOGM,"LogMeIn, Inc.",NMS,Application Software,USA,4.094555611615943,1203992000.0,True
6556,KELYA,"Kelly Services, Inc.",NMS,Staffing & Outsourcing Services,USA,2.003983028833665,5513900000.0,True
6563,WTS,"Watts Water Technologies, Inc.",NYQ,Industrial Equipment & Components,USA,2.1690713536201467,1564900000.0,True
6594,LZB,La-Z-Boy Incorporated,NYQ,Home Furnishings & Fixtures,USA,2.8090128869121767,1745401000.0,True
6600,IMO,Imperial Oil Limited,ASE,Major Integrated Oil & Gas,USA,2.3553682094802078,34101000000.0,True
6645,TLK,PT Telekomunikasi Indonesia Tbk,NYQ,Diversified Communication Services,USA,2.316241816095587,8982137093.1742,True
6669,KFY,Korn/Ferry International,NYQ,Staffing & Outsourcing Services,USA,2.1338517048133974,1973862000.0,True
6713,0647.HK,JOYCE BOUTIQUE,HKG,Apparel Stores,Hong Kong,3.2767418249077696,845438000.0,True
6734,LKOH.L,PJSC LUKOIL,LSE,Major Integrated Oil & Gas,United Kingdom,3.0132990406875555,7841246000000.0,True
6735,KNM.L,Konami Holdings Corporation,LSE,Multimedia & Graphics Software,United Kingdom,3.719628467131739,262549000000.0,True
6737,JYOTHYLAB.NS,Jyothy Laboratories Limited,NSI,Personal Products,India,3.0480716794062164,18143331000.0,True
6767,JAGRAN.NS,Jagran Prakashan Limited,NSI,Publishing - Newspapers,India,3.101948031815786,23626518000.0,True
6783,C07.SI,Jardine Cycle & Carriage Limited,SES,Auto Manufacturers - Major,Singapore,2.0636432683366577,18591100000.0,True
6789,3653.TW,"Jentech Precision Industrial Co., Ltd.",TAI,Diversified Electronics,Taiwan,5.090632240156152,5488520000.0,True
6793,JAICORPLTD.NS,Jai Corp Limited,NSI,Rubber & Plastics,India,4.1827940620219,6605232000.0,True
6813,9136.TW,Ju Teng International Holdings Limited,TAI,Computer Based Systems,Taiwan,2.117485593165795,8916007000.0,True
6855,KMT,Kennametal Inc.,NYQ,Machine Tools & Accessories,USA,2.0106540246476983,2375234000.0,True
6859,KBAL,"Kimball International, Inc.",NMS,Printed Circuit Boards,USA,2.4610328258287444,768070000.0,True
6866,0700.HK,TENCENT,HKG,Internet Information Providers,Hong Kong,2.0508682996461447,377289000000.0,True
6867,KUBTY,Kubota Corporation,PNK,Diversified Machinery,USA,2.005093771706413,16782000000.0,True
6879,3322.HK,WIN HANVERKY,HKG,Textile - Apparel Clothing,Hong Kong,2.8057439190105105,4137949000.0,True
6881,2877.HK,SHINEWAY PHARM,HKG,Drugs - Generic,Hong Kong,5.2652593667815015,2705996000.0,True
6886,0868.HK,XINYI GLASS,HKG,Chemicals - Major Diversified,Hong Kong,2.3654075012827143,16258489000.0,True
6888,0829.HK,SHENGUAN HLDGS,HKG,Food - Major Diversified,Hong Kong,10.041527314174061,997500000.0,True
6889,0210.HK,DAPHNE INT'L,HKG,Textile - Apparel Footwear & Accessories,Hong Kong,2.8068160549912373,2126362000.0,True
6893,3998.HK,BOSIDENG,HKG,Textile - Apparel Clothing,Hong Kong,3.0324197628461675,10383453000.0,True
6895,3818.HK,CHINA DONGXIANG,HKG,Textile - Apparel Clothing,Hong Kong,8.390306522957172,1715106400.0,True
6897,2348.HK,DAWNRAYS PH-1K,HKG,Drug Manufacturers - Major,Hong Kong,3.665936914120317,950007000.0,True
6898,2300.HK,AMVIG HOLDINGS,HKG,Business Services,Hong Kong,2.5886034454973883,2407532000.0,True
6903,1313.HK,CHINARES CEMENT,HKG,General Building Materials,Hong Kong,3.235751862951199,38955561000.0,True
6904,1234.HK,CHINA LILANG,HKG,Textile - Apparel Clothing,Hong Kong,4.768127617423578,3658471000.0,True
6907,1125.HK,LAI FUNG-NEW,HKG,Property Management,Hong Kong,2.069655136216792,1441018000.0,True
6908,1083.HK,TOWNGAS CHINA,HKG,Gas Utilities,Hong Kong,2.1344035018739445,12924371000.0,True
6916,0713.HK,WORLD HOUSEWARE,HKG,Home Furnishings & Fixtures,Hong Kong,2.8008269379625936,809809000.0,True
6919,0425.HK,MINTH GROUP,HKG,Auto Parts,Hong Kong,2.656784523980892,13198189000.0,True
6928,KPRMILL.NS,K.P.R. Mill Limited,NSI,Textile - Apparel Clothing,India,2.512517214866886,33840100000.0,True
6935,KNOW.ST,Knowit Aktiebolag (publ),STO,Information Technology Services,Sweden,2.2598720942036343,3335100000.0,True
6951,AGK.L,Aggreko plc,LSE,Business Services,United Kingdom,2.1796875,1613000000.0,True
6970,3918.HK,NAGACORP,HKG,Resorts & Casinos,Hong Kong,4.201236910409022,1755466000.0,True
6972,3888.HK,KINGSOFT,HKG,Technical & System Software,Hong Kong,2.7753584353114937,8218263000.0,True
6981,2313.HK,SHENZHOU INTL,HKG,Textile Industrial,Hong Kong,4.78047719744982,22665272000.0,True
6992,1361.HK,361 DEGREES,HKG,"Recreational Goods, Other",Hong Kong,2.2736870091466566,5631866000.0,True
6995,1198.HK,ROYALE FURN,HKG,Home Furnishings & Fixtures,Hong Kong,3.860711532047569,852084000.0,True
7004,0896.HK,HANISON,HKG,General Contractors,Hong Kong,3.5360800391875298,1948123000.0,True
7006,0867.HK,CMS,HKG,Drug Manufacturers - Major,Hong Kong,6.750470739235842,6073624000.0,True
7013,0546.HK,FUFENG GROUP,HKG,Chemicals - Major Diversified,Hong Kong,2.4076056817610976,16170850000.0,True
7017,0468.HK,GAPACK,HKG,Packaging & Containers,Hong Kong,3.1534090061209463,2706857000.0,True
7020,0410.HK,SOHO CHINA,HKG,Real Estate Development,Hong Kong,2.138082328645829,1847091000.0,True
7029,0208.HK,Polytec Asset Holdings Limited,HKG,Property Management,Hong Kong,6.093599639334368,906877000.0,True
7054,KVAER.OL,Kværner ASA,OSL,Oil & Gas Equipment & Services,Norway,2.138963660834455,9032000000.0,True
7061,KSCL.NS,Kaveri Seed Company Limited,NSI,Farm Products,India,2.845478689406721,8094181000.0,True
7087,KITEX.NS,Kitex Garments Limited,NSI,Textile - Apparel Clothing,India,3.901821458918042,6068046000.0,True
7089,KIRLOSENG.NS,Kirloskar Oil Engines Limited,NSI,Diversified Machinery,India,2.874212448553995,36276700000.0,True
7161,3838.HK,CHINA STARCH,HKG,Food - Major Diversified,Hong Kong,3.0228804360078065,6750401000.0,True
7162,3828.HK,MING FAI INT'L,HKG,Personal Products,Hong Kong,2.59723687536986,2043095000.0,True
7163,3382.HK,TIANJINPORT DEV,HKG,Shipping,Hong Kong,2.4474384262841204,15066951000.0,True
7165,3336.HK,JU TENG INTL,HKG,Computer Based Systems,Hong Kong,2.117485593165795,8916007000.0,True
7171,2368.HK,EAGLE NICE,HKG,Textile - Apparel Clothing,Hong Kong,2.1945847389080204,2700780000.0,True
7175,2331.HK,LI NING,HKG,Textile - Apparel Clothing,Hong Kong,2.313631545184548,13869630000.0,True
7178,2288.HK,RYKADAN CAPITAL,HKG,General Contractors,Hong Kong,3.6481870952975672,881095000.0,True
7182,2018.HK,AAC TECH,HKG,Communication Equipment,Hong Kong,2.3040954311848743,17883757000.0,True
7185,1888.HK,KB LAMINATES,HKG,Electronic Equipment,Hong Kong,3.6579011161181336,18383952000.0,True
7187,1882.HK,HAITIAN INT'L,HKG,Diversified Machinery,Hong Kong,3.1247617781897365,9809716000.0,True
7188,1836.HK,STELLA HOLDINGS,HKG,Textile - Apparel Footwear & Accessories,Hong Kong,6.506024580518131,1544830000.0,True
7193,1525.TW,Kian Shen Corporation,TAI,Auto Parts,Taiwan,5.410209071724976,1242120000.0,True
7196,1382.HK,PACIFICTEXTILES,HKG,Textile Industrial,Hong Kong,3.59372059927114,6119081000.0,True
7198,1308.HK,SITC,HKG,Shipping,Hong Kong,3.4562853620760503,1449088000.0,True
7215,0929.HK,IPE Group Limited,HKG,Industrial Metals & Minerals,Hong Kong,4.009692944169567,812177000.0,True
7226,0826.HK,TIANGONG INT'L,HKG,Steel & Iron,Hong Kong,2.037877876655889,5369873000.0,True
7230,0777.HK,NETDRAGON,HKG,Multimedia & Graphics Software,Hong Kong,3.2376280436853206,5793075000.0,True
7233,0746.HK,L & M CHEMICAL,HKG,Textile - Apparel Clothing,Hong Kong,2.7155944172783677,3476571000.0,True
7238,0609.HK,TIANDE CHEMICAL,HKG,Chemicals - Major Diversified,Hong Kong,3.153203871630448,1381138000.0,True
7239,0602.HK,JIAHUA STORES H,HKG,"Specialty Retail, Other",Hong Kong,2.7710102215049237,710336000.0,True
7240,0596.HK,INSPUR INT'L,HKG,Information Technology Services,Hong Kong,2.0497256406642816,2897694000.0,True
7244,0509.HK,SUNSHINE,HKG,Agricultural Chemicals,Hong Kong,2.2716947606870748,4314420000.0,True
7246,0480.HK,HKR INT'L,HKG,Asset Management,Hong Kong,2.7755322814580947,2222300000.0,True
7252,0423.HK,HKET HOLDINGS,HKG,Publishing - Newspapers,Hong Kong,3.7270794124836906,1280679000.0,True
7262,0312.HK,SHIRBLE STORE,HKG,Department Stores,Hong Kong,2.041316890776644,1071251000.0,True
7270,0175.HK,GEELY AUTO,HKG,Auto Manufacturers - Major,Hong Kong,2.036249833783345,97401248000.0,True
7272,0151.HK,WANT WANT CHINA,HKG,Food - Major Diversified,Hong Kong,2.0707953705812843,19883569600.0,True
7273,0148.HK,KINGBOARD CHEM,HKG,Chemicals - Major Diversified,Hong Kong,2.483909987427262,41160851000.0,True
7292,KANSAINER.NS,Kansai Nerolac Paints Limited,NSI,Specialty Chemicals,India,4.1775453780502465,54243200000.0,True
7297,SLB,Schlumberger Limited,NYQ,Oil & Gas Equipment & Services,USA,2.0529043528897946,32815000000.0,True
7298,RIG,Transocean Ltd.,NYQ,Oil & Gas Drilling & Exploration,USA,2.0437171524128046,3018000000.0,True
7303,RLJ,RLJ Lodging Trust,NYQ,REIT - Hotel/Motel,USA,2.208853988537846,1566192000.0,True
7319,WIT,Wipro Limited,NYQ,Information Technology Services,USA,3.17497656410766,8465968208.0925,True
7333,SHOO,"Steven Madden, Ltd.",NMS,Textile - Apparel Footwear & Accessories,USA,2.8405161880812004,1787157000.0,True
7345,MRTN,"Marten Transport, Ltd.",NMS,Trucking,USA,4.0030050704281965,843271000.0,True
